is_correct,q_difficulty,q_date,dollar_value,clue_char_len,seconds_to_answer,category,insert_date
False,2,2023,800,142,13.27,TV BEFORE & AFTER,2023-12-28 21:59:58.406826
True,3,2020,600,95,9.65,BEFORE & AFTER,2023-12-28 22:00:14.120904
False,1,1999,400,103,11.04,BEFORE & AFTER,2023-12-28 22:00:28.250810
False,3,1999,1200,138,24.67,BEFORE & AFTER,2023-12-28 22:00:56.358657
False,4,2007,1600,137,41.69,CULINARY BEFORE & AFTER,2023-12-28 22:01:43.160521
False,1,2007,400,156,10.14,CULINARY BEFORE & AFTER,2023-12-28 22:01:58.799035
False,1,1985,400,97,5.77,MOVIE TRIVIA,2023-12-28 22:02:11.111397
True,3,2014,1200,94,7.79,SPOILER MOVIE TITLES,2023-12-28 22:02:24.256630
False,4,1992,800,149,8.69,PEOPLE,2023-12-29 07:03:58.124171
True,1,1991,400,64,4.44,3-LETTER WORDS,2023-12-29 08:27:12.640410
True,2,1989,400,97,4.35,WEATHER,2023-12-29 08:27:22.080058
True,3,2004,600,117,10.91,NOVEL QUOTES,2023-12-29 08:27:37.070182
False,3,1990,1200,122,24.86,WEATHER,2023-12-29 08:28:08.207158
False,5,2004,2000,118,7.24,BODIES OF WATER,2023-12-29 08:28:27.958990
False,4,1996,1600,137,12.75,WORLD CITIES,2023-12-29 08:28:46.681513
False,5,2022,2000,121,15.23,ON THE STATE FLAG,2023-12-29 08:31:06.456677
False,2,2006,400,169,25.68,THE NEW TESTAMENT,2023-12-29 08:31:36.938110
True,2,2018,800,165,14.21,ON TOP OF THE WORLD,2023-12-29 08:31:55.815716
False,5,2015,1000,147,25.69,A LITTLE R & R,2023-12-29 08:32:25.493864
True,1,1997,200,101,17.68,SCIENCE,2023-12-29 08:32:47.636840
False,4,1989,800,129,18.36,"""STREET""S",2023-12-29 08:33:10.282439
False,5,1998,2000,122,30.91,WHERE ARE WE?,2023-12-29 08:33:44.820284
True,1,2008,400,161,14.84,WORLD HISTORY,2023-12-29 08:34:06.413148
False,5,2017,2000,142,4.53,OPERA & BALLET,2023-12-29 08:34:16.513316
False,4,2004,800,129,12.04,BASEBALL IN THE '60s,2023-12-29 08:34:32.185181
True,4,2001,1600,167,34.84,LOSING YOUR HEAD IN THE MOVIES,2023-12-29 08:35:12.977853
False,1,2022,400,153,29.16,9-LETTER WORDS,2023-12-29 10:40:13.552958
False,1,2009,200,114,8.19,NEVADA,2023-12-29 10:40:25.050786
False,4,2021,1600,177,10.91,BUSINESS HISTORY,2023-12-29 10:40:39.234500
False,4,2015,1600,118,4.18,IT'S HYPHENATED,2023-12-29 10:40:46.946111
False,4,2011,800,141,11.01,"SCOTT, PILGRIM",2023-12-29 10:41:00.541876
False,2,2007,800,122,4.01,THE SUMMER OLYMPICS,2023-12-29 10:41:09.027348
False,3,2019,1200,130,13.3,ON PINS & NEEDLES,2023-12-29 10:41:25.315219
False,4,1995,800,119,10.08,7-LETTER WORDS,2023-12-29 10:41:38.696896
False,5,2020,2000,157,5.23,WOMEN ARTISTS,2023-12-29 10:41:48.538720
False,3,2013,1200,117,6.97,LET'S ALL CHANT,2023-12-29 10:41:59.040630
False,2,2005,400,153,13.42,THAT FUNKY MUSIC,2023-12-29 10:42:15.597121
False,2,2010,800,100,7.71,"""W""RITERS",2023-12-29 10:42:27.200707
False,1,2004,200,126,3.36,NEWSMAKERS,2023-12-29 10:42:34.508859
False,5,1996,1000,141,16.96,SCIENCE HISTORY,2023-12-29 10:42:55.133223
False,3,1993,600,125,7.31,HERBS & SPICES,2023-12-29 10:43:08.650583
False,3,2002,1200,143,10.28,"GEOGRAPHY ""B""",2023-12-29 10:43:24.285116
False,2,1989,800,128,6.34,LITERATURE ON FILM,2023-12-29 10:43:33.634052
False,4,2023,1600,149,13.55,HEALTH & MEDICINE,2023-12-29 10:43:50.366734
True,2,2001,400,183,6.49,TRAVEL FUN,2023-12-29 10:44:01.196911
True,3,2015,1200,403,13.75,THE SCIENCE OF SECURITY,2023-12-29 10:44:47.297910
True,2,1988,400,91,11.3,LEATHER,2024-01-02 10:33:54.993516
False,2,2001,800,160,14.26,AN UNFINISHED LIT CATEGORY,2024-01-02 10:34:21.686751
False,4,1995,800,87,13.9,RELIGION,2024-01-02 10:34:38.844096
True,3,1986,600,111,8.32,"""LINE""s",2024-01-02 10:34:51.438578
False,5,2005,2000,141,12.11,PUBLISH OR PERISH,2024-01-02 10:35:08.045235
True,4,2004,800,68,4.16,UTTER NONSENSE,2024-01-02 10:35:15.933488
False,2,2005,800,99,11.16,DECADE OF DISCOVERY,2024-01-02 10:35:32.224984
False,5,2022,2000,129,8.03,THEATER,2024-01-02 11:05:28.291445
False,4,1988,1600,130,21.12,LANDMARKS,2024-01-02 11:05:53.374368
True,2,2002,400,138,6.39,WE NEED TO COMMUNICATE,2024-01-02 13:25:13.513537
True,3,2012,1200,99,4.66,"TRANSLATE, PLEASE",2024-01-02 13:25:21.534438
False,4,1996,1600,138,14.2,ABBREVIATIONS,2024-01-02 13:25:40.921913
False,5,1999,1000,136,18.84,THE GHOST,2024-01-02 13:26:11.120680
False,5,2013,2000,147,16.47,CARNY ART,2024-01-02 13:35:05.911106
False,5,1985,2000,117,8.62,IT'S LATIN TO ME,2024-01-02 13:35:17.768682
False,3,1991,600,115,13.72,MODERN HISTORY,2024-01-02 13:35:34.643926
True,1,1988,400,138,9.16,AUCTIONS,2024-01-02 13:35:47.119001
False,3,2022,1200,153,9.43,OLD NAMES ON THE MAP,2024-01-02 13:36:01.088039
True,2,1999,400,137,5.75,LIBRARIES,2024-01-02 13:36:10.015231
True,1,2021,200,178,8.88,REAL-LIFE CARTOON CHARACTERS,2024-01-02 13:36:23.417733
False,1,2008,400,155,14.04,MEDICINE & HISTORY,2024-01-02 13:36:43.576952
False,2,1988,400,145,9.13,DANCE PARTNERS,2024-01-02 13:36:56.767498
False,1,1999,200,117,13.87,RIVER CITIES,2024-01-04 11:19:14.499225
False,3,2002,1200,146,14.27,19th CENTURY QUOTES,2024-01-04 11:19:36.900585
False,5,2010,2000,155,7.73,STAG FILMS,2024-01-05 11:57:52.687395
True,2,1998,800,144,6.31,MOUNTAINS,2024-01-05 11:58:01.793595
False,4,2021,1600,145,7.85,LITERARY ANTAGONISTS,2024-01-05 11:58:14.032509
True,3,2010,600,181,14.16,DUMB CRIMINALS,2024-01-05 11:58:32.959748
False,5,2008,2000,119,9.4,THIS & THAT,2024-01-05 11:58:55.012298
False,5,2016,1000,142,6.33,HONORARY HARLEM GLOBETROTTERS,2024-01-05 11:59:06.123995
False,4,1998,800,94,5.99,"""NONE""",2024-01-05 11:59:15.571108
False,5,2015,1000,115,8.87,IT'S TIME TO EAT,2024-01-05 11:59:27.384181
True,5,2007,1000,115,7.08,POTPOURRI,2024-01-05 11:59:37.563201
True,4,1994,1600,137,13.9,MYTHOLOGY,2024-01-05 13:27:56.189887
False,3,2013,600,92,29.64,"SAY ""LA-V""",2024-01-05 13:28:57.887858
True,2,2010,400,128,8.58,LANDMARKS FOR SALE,2024-01-05 13:29:11.124651
False,2,2021,400,116,32.51,CARTELS,2024-01-05 13:29:46.784424
False,1,1997,400,148,10.31,LITERARY WOMEN,2024-01-05 13:30:01.856118
False,3,1998,1200,79,13.89,MORE CELEBRITY RHYME TIME,2024-01-05 13:30:18.685021
False,4,2017,800,95,9.42,THE PREZ SEZ,2024-01-05 13:30:33.576527
True,3,2008,600,157,10.81,ART-PODGE,2024-01-05 13:30:50.088870
True,2,2015,400,63,4.38,FRENCH FIRST NAMES,2024-01-05 13:30:59.675537
True,4,2001,800,139,34.45,AIN'T THAT AMERICA,2024-01-05 13:31:38.312277
False,2,2019,800,98,23.47,23 & YOU,2024-01-05 14:19:06.461385
True,1,1988,200,113,20.99,WEAPONS,2024-01-05 14:19:33.465165
False,5,2010,2000,143,26.04,20th CENTURY FOX HISTORY,2024-01-05 14:20:04.737284
True,4,2010,800,85,23.89,CITY BY HOTELS,2024-01-05 14:20:33.501516
False,4,1998,1600,149,28.26,MEN OF SCIENCE,2024-01-05 14:21:07.651615
False,4,2000,1600,129,50.85,PSYCH 102,2024-01-05 14:22:02.570403
False,3,2002,1200,138,15.12,I NEED HELP!,2024-01-05 14:22:21.524227
True,2,2000,400,120,6.15,TOM CRUISE FILMS,2024-01-05 14:22:31.500435
False,1,1998,200,97,6.65,"""EYE"" GUESS",2024-01-05 14:22:41.913223
False,4,2022,800,124,13.31,"""4""!",2024-01-05 14:22:58.214610
False,5,1996,1000,122,6.47,"""A"" PLUS",2024-01-05 14:23:10.030525
True,3,1988,600,110,10.84,U.S. STATES,2024-01-05 14:23:24.967813
False,2,1993,800,101,9.95,APPLES,2024-01-05 14:23:58.596822
True,1,2000,200,136,15.57,FRENCH WORDS & PHRASES,2024-01-05 14:24:17.226688
True,4,2018,800,112,9.05,IN THE SPANISH DICTIONARY,2024-01-05 14:24:30.707153
True,2,2023,400,163,10.69,"COOK, THE BOOKS",2024-01-05 14:24:45.364113
False,5,2006,2000,153,21.91,I'M DOWN WITH HOMEWORK,2024-01-05 14:25:14.787757
True,1,2013,200,122,5.94,CAN I LIVE WITHOUT YOU?,2024-01-08 10:33:49.106539
False,3,2017,1200,90,17.29,GRAMMY RECORD OF THE YEAR,2024-01-08 10:34:25.601965
True,2,2004,800,156,15.5,SUPREME COURT DECISIONS,2024-01-08 10:34:44.915624
False,1,2011,200,64,7.02,THEIR BETTER HALF,2024-01-08 10:35:06.968515
True,4,1985,1600,117,13.46,TREES,2024-01-08 10:35:24.788945
True,1,1997,400,60,8.54,HOMOPHONIC PAIRS,2024-01-08 10:35:37.627191
True,5,2014,2000,81,26.51,THE 28 COUNTRIES OF NATO,2024-01-08 10:36:08.925567
False,2,1986,800,55,17.05,"""BACK"" WORDS",2024-01-08 13:34:29.595783
False,4,1994,1600,128,4.1,SONGS OF THE '60s,2024-01-08 13:34:38.918914
True,2,2015,400,142,8.4,IT BORDERS CHINA,2024-01-08 13:34:50.118873
False,4,2019,800,159,15.07,IN THEIR WILLS,2024-01-08 13:35:09.315051
False,1,2007,200,164,12.47,TV SHOWS THAT BOMBED,2024-01-08 13:35:29.132579
False,4,1992,800,113,27.43,POTENT POTABLES,2024-01-08 13:36:00.050280
False,4,2010,1600,142,12.5,"HERE, THERE & EVERYWHERE",2024-01-08 13:36:16.542986
False,5,1985,1000,118,6.39,WEATHER,2024-01-08 13:36:26.044375
False,3,1991,600,122,7.77,PRO BASKETBALL,2024-01-08 13:36:37.544545
True,2,1989,800,122,18.65,THE EARTH,2024-01-08 13:36:59.564540
False,2,2015,800,106,6.1,CANADIAN CITIES,2024-01-08 13:37:10.200037
True,5,1984,1000,116,14.42,STATE CAPITALS,2024-01-08 13:37:28.220532
True,2,1999,400,141,6.76,VOLCANOES,2024-01-09 10:33:34.208937
False,2,1990,400,109,7.02,1955,2024-01-09 10:33:46.760816
False,5,1988,2000,120,10.15,CLICHES,2024-01-09 10:34:00.617272
False,4,2001,800,177,8.48,REMEMBER THE '60s?,2024-01-09 10:34:11.941182
True,1,2007,200,134,6.44,LOOK!,2024-01-09 10:34:21.363991
False,3,2011,1200,119,6.85,NICKNAMES,2024-01-09 10:34:31.846643
False,4,2019,1600,156,15.99,WORDS ABOUT WORDS,2024-01-09 10:34:51.973446
True,1,2003,200,132,4.63,WOOD-POURRI,2024-01-09 10:35:01.161153
False,4,2019,800,164,8.1,U.S. GEOGRAPHY,2024-01-09 10:35:13.263807
False,3,2009,600,133,22.1,"A, B, C, D THEN F",2024-01-09 10:40:48.888791
False,1,2018,400,88,10.79,BROADWAY MUSICALS BY SONGS,2024-01-09 10:41:05.815967
True,3,2013,600,120,5.93,THE ELEMENTS,2024-01-09 10:41:30.392253
False,3,2016,600,142,26.94,INCREDIBLY SPECIFIC WEDDING VOWS,2024-01-09 10:42:02.958766
False,4,1998,1600,72,9.64,ALL THUMBS,2024-01-09 13:53:39.153395
False,5,2009,1000,277,6.34,CENTRAL PARK ENTERTAINMENT,2024-01-09 13:53:49.376701
False,2,2012,800,130,7.81,IN UNION,2024-01-09 13:54:00.731133
True,4,1984,1600,84,8.56,BASEBALL,2024-01-09 13:54:14.620814
False,1,1991,200,85,9.02,SINGERS & DANCERS,2024-01-09 14:14:20.750516
False,2,2016,400,154,20.66,HENRIK IBSEN OR HENRY GIBSON,2024-01-09 14:14:43.302346
False,3,2003,1200,144,41.05,TOUR OF JUDY,2024-01-09 14:15:26.292296
False,3,2013,1200,151,15.96,SEEKIN ASYLUMS,2024-01-09 14:15:45.304159
True,5,2003,1000,146,46.87,MILKY WAY,2024-01-09 14:20:28.708638
True,1,2001,400,125,7.76,YOU SEE L.A.,2024-01-09 14:20:38.867742
False,5,1991,2000,125,16.65,NOVELS & NOVELISTS,2024-01-09 14:21:18.800106
True,3,1998,1200,65,8.2,POETS' RHYME TIME,2024-01-09 14:21:30.139269
False,4,1997,1600,115,26.04,GASES,2024-01-09 14:22:15.637613
True,1,1990,400,119,7.99,LANGUAGES,2024-01-09 14:34:21.926139
False,5,1991,2000,126,25.38,19th CENTURY AMERICA,2024-01-09 14:34:51.287136
False,4,1997,800,129,19.91,THE THIRD,2024-01-09 14:35:19.084940
False,3,2020,600,130,84.59,"""F""",2024-01-09 14:36:45.998767
False,5,2001,1000,108,32.35,N.E.W.S.,2024-01-09 14:37:25.816264
True,5,1997,1000,123,8.31,THE 1960s,2024-01-09 14:37:40.695475
False,2,2020,800,65,17.39,"CROSSWORD CLUES ""J""",2024-01-09 14:38:03.966966
True,1,2010,200,107,12.09,"TAKE A ""COMP"" DAY",2024-01-09 14:38:19.295159
False,4,2002,1600,250,13.85,ACTORS PLAYING ACTORS,2024-01-09 14:38:37.114631
True,4,2013,800,92,8.14,ANAGRAMMED SCHOOL SUBJECTS,2024-01-09 14:38:48.440742
False,1,2012,400,165,12.48,ROCK & ROLL,2024-01-09 14:39:04.771139
False,2,1988,800,140,13.05,"""A"" IN LITERATURE",2024-01-09 14:39:21.197910
False,5,2008,2000,166,18.47,HALLS OF FAME,2024-01-09 14:39:44.523951
True,5,2018,2000,137,16.62,NOBEL PEACE PRIZE WINNERS,2024-01-09 14:40:04.798190
False,4,1988,800,138,7.29,ACTORS & ACTRESSES,2024-01-09 14:40:20.535492
False,1,2014,200,89,16.08,I'M SEXY,2024-01-09 14:40:39.402857
False,5,1997,1000,107,17.86,1987,2024-01-09 14:41:00.531354
False,1,2013,400,155,17.78,AFRICAN LEADERS,2024-01-09 14:41:22.808332
False,3,1990,1200,127,131.71,METALS,2024-01-09 14:43:37.590640
False,3,2018,600,134,18.39,YOUR STYLE,2024-01-09 14:44:01.615848
True,5,2021,1000,122,11.09,BASEBALL HALL OF FAMERS BY INITIALS,2024-01-09 14:44:20.456851
False,3,1993,600,116,18.55,VOCABULARY,2024-01-09 14:44:45.034747
True,1,2006,200,90,24.76,SCIENCE,2024-01-09 14:45:14.079650
False,5,2023,2000,125,13.56,THE RIVER,2024-01-09 14:45:33.496097
True,3,2017,600,130,71.4,A NUMBER OF GROUPS,2024-01-09 14:46:48.457278
False,3,2020,1200,138,22.21,HELLO!,2024-01-09 14:47:25.340202
True,3,2015,1200,154,11.99,WORKING ON A BUILDING,2024-01-09 14:47:46.928292
True,3,1998,1200,110,10.54,REAL U.S. CITIES,2024-01-09 20:34:29.291323
True,1,2011,200,72,9.9,YOU'LL NEED SOME BACKUP,2024-01-10 08:11:15.933838
False,4,2021,1600,154,105.84,PHILOSOPHY,2024-01-10 08:17:01.056316
False,3,1992,1200,145,27.6,ISLANDS,2024-01-10 08:18:01.805816
False,4,2007,1600,163,21.31,THE OLD TESTAMENT,2024-01-10 08:49:22.587563
False,3,2012,600,62,5.06,COLOR ME GOOD,2024-01-10 08:49:32.179322
False,3,2006,600,86,9.96,OUT WEST,2024-01-10 08:49:48.652039
False,3,2018,600,154,6.39,TV FROM THE NEXT ROOM,2024-01-10 08:49:58.238957
False,2,2005,400,182,6.81,NEW SUPERHEROES & VILLAINS,2024-01-11 06:43:16.559741
True,1,2021,400,131,8.34,LITERARY CHARACTERS,2024-01-11 06:43:28.888974
False,1,2008,400,113,11.84,EXPLORERS,2024-01-11 06:43:46.831418
False,2,1988,800,126,10.81,AMERICAN REVOLUTION,2024-01-11 06:44:02.092003
False,1,2012,200,292,25.09,UNDER THE SEA IN BAJA,2024-01-11 06:44:30.653102
False,2,1999,800,116,9.76,OLD TESTAMENT WOMEN,2024-01-11 06:44:45.734384
False,5,2019,2000,177,8.38,FUN-TO-SAY QUOTATIONS,2024-01-11 06:44:59.924292
True,3,1991,600,136,5.41,THOMAS JEFFERSON,2024-01-11 06:45:08.506129
False,5,2023,1000,124,27.18,ADD A LETTER AT THE START,2024-01-11 06:45:42.948456
False,3,2016,1200,142,27.31,FOLKS OF SCIENCE,2024-01-11 06:46:18.194033
False,5,2016,2000,157,21.09,HOUSE OF CARDS,2024-01-11 06:46:43.006563
False,1,2002,200,140,9.43,MATCH GAME '73,2024-01-11 06:46:56.536590
False,2,1998,800,96,10.24,HERBS & SPICES,2024-01-11 06:47:10.752694
True,2,1988,400,122,8.89,SEWING,2024-01-11 06:47:23.692263
True,3,2017,600,98,14.86,WORDS OF THE YEAR,2024-01-11 06:47:42.645044
True,3,2017,600,154,13.19,FACTS & FIGURES,2024-01-11 06:48:03.693281
True,3,2008,1200,164,11.24,COSMETIC PROCEDURE,2024-01-11 06:48:39.951900
True,1,2016,400,102,15.9,RELIGIOUS TITLES,2024-01-11 06:49:18.527657
True,2,1998,800,133,11.36,"TAKE ""TEN""",2024-01-11 06:50:43.868519
True,2,1993,400,149,25.5,GENERAL SCIENCE,2024-01-11 07:34:32.306427
False,4,2013,800,141,19.89,"HAPPY DECEMBER, EVERYBODY!",2024-01-11 07:36:08.394582
False,5,1988,1000,102,10.51,TITLES,2024-01-11 07:39:25.178161
False,4,2020,1600,77,8.03,MY PROFESSION'S IN THE BOOK TITLE,2024-01-11 07:39:56.103995
False,4,1990,1600,138,6.95,WORLD LITERATURE,2024-01-11 12:10:46.219613
False,2,1985,800,74,11.28,SCIENCE,2024-01-11 12:11:01.404642
False,5,2009,2000,143,15.06,CAMPAIGN TRAIL MIX,2024-01-11 12:11:20.841099
False,4,2012,1600,114,12.61,"WHO'S THE ""MAN""?",2024-01-11 12:11:36.977271
False,1,1985,400,68,5.83,"STARTS WITH ""V""",2024-01-11 12:11:46.346866
True,2,2003,400,63,5.7,SPORTSTALK,2024-01-11 12:11:58.935268
True,1,2009,400,107,8.78,HOLLOW,2024-01-11 12:12:43.365674
True,3,1992,600,133,12.65,BUSINESS & INDUSTRY,2024-01-11 12:13:14.115414
True,3,2021,600,178,15.31,GET A HOBBY,2024-01-11 12:13:47.466599
False,2,2021,800,115,27.24,"STARTS WITH ""B""",2024-01-11 12:14:33.383491
True,2,1993,800,136,10.93,FAMOUS LANDMARKS,2024-01-11 12:14:57.149614
False,5,2021,2000,165,10.52,ANCIENT CITIES,2024-01-11 12:15:12.819598
False,1,2013,200,141,10.52,HOW ODD,2024-01-11 12:15:27.218644
True,3,2003,600,105,16.3,INTERNATIONAL AIRPORTS,2024-01-11 12:15:48.847506
False,3,2006,1200,95,38.9,3 Es FOR ME!,2024-01-11 12:16:34.645877
False,2,2018,800,141,16.13,LET'S GET TO URCHIN CARE,2024-01-11 12:16:56.325001
False,2,2011,800,169,7.58,A WOMAN'S PLACE IS IN THE HOUSE,2024-01-11 12:17:07.377049
False,2,1984,800,83,9.05,ALPHABET SOUP,2024-01-11 12:17:19.386250
False,2,2016,400,150,14.46,LEAP DAY,2024-01-11 12:17:37.212233
True,2,2014,800,164,7.38,"AN ""S""-ORTMENT OF THINGS",2024-01-11 12:17:48.306844
False,4,2019,1600,163,10.67,LANGUAGE FAMILIES,2024-01-11 14:02:12.773997
False,2,2001,800,100,16.68,"""TRAC"" MEET",2024-01-11 14:02:33.572156
True,4,2016,1600,135,16.63,BEASTLY APPENDAGES,2024-01-11 14:02:55.264689
False,5,1987,2000,118,20.9,GAMES,2024-01-11 14:03:27.242741
False,1,1995,400,121,10.55,ITALIAN FOOD,2024-01-11 14:03:48.845467
False,3,2012,1200,131,12.24,FOREIGN WORDS & PHRASES,2024-01-11 14:39:24.396628
True,3,2023,1200,164,9.42,A TOTAL FRAME JOB,2024-01-11 14:39:38.572200
False,4,2001,800,170,21.73,FOREIGN WORDS & PHRASES,2024-01-11 14:40:06.982089
True,1,1999,400,113,10.01,HIGH HOPES,2024-01-11 14:40:24.883014
True,2,2010,800,158,15.84,THAT'S FOUL!,2024-01-11 14:40:46.466801
True,3,2012,600,60,3.57,BODY LANGUAGE,2024-01-11 14:43:37.209810
True,4,1984,1600,86,7.69,ANATOMY,2024-01-11 14:43:49.017402
True,2,1987,400,132,10.64,STATE CAPITALS,2024-01-11 14:44:08.700467
False,3,1989,600,113,6.3,"WASHINGTON, D.C.",2024-01-11 14:44:19.917411
True,1,2008,200,132,11.36,FEED ME!,2024-01-11 14:45:40.640675
True,2,2018,400,124,7.48,21st CENTURY FILMS,2024-01-11 14:46:06.558672
False,3,2002,1200,103,14.25,THE DUSTIN HOFFMAN FILM FESTIVAL,2024-01-11 14:47:29.665078
False,4,2009,1600,152,8.71,THE 19th CENTURY,2024-01-12 11:03:00.943293
False,5,2007,1000,171,17.74,A SET OF CHINA,2024-01-12 11:03:22.716596
False,1,2002,400,137,19.47,EYE ON ASIA,2024-01-12 11:03:46.747777
True,1,2012,400,137,15.74,TOO COOL FOR SCHOOL,2024-01-12 11:04:10.152213
True,2,2022,800,145,16.07,"FAITH, HOPE & CHARITY",2024-01-12 11:04:34.103303
True,5,2019,1000,155,6.77,EATING VERBS,2024-01-12 11:04:50.958796
True,2,1991,800,102,12.88,PUBLISHING,2024-01-12 11:05:36.759913
False,5,2023,2000,177,18.2,HEAVEN ON EARTH,2024-01-12 11:06:20.165156
False,2,2001,400,132,15.95,STUPID ANSWERS,2024-01-12 11:06:49.424022
False,3,1991,1200,108,9.32,RUSSIAN,2024-01-12 11:08:48.961855
False,1,2021,400,183,21.59,IT'S A SAIL-EBRATION,2024-01-12 11:09:16.148700
True,2,1993,800,101,13.35,ANIMALS,2024-01-12 11:09:34.783089
True,1,2022,200,123,4.9,TELLING A BEDTIME STORY,2024-01-12 11:09:53.762233
True,2,1997,800,120,4.76,COMPANY HISTORIES,2024-01-12 11:10:04.482912
False,3,2021,1200,174,11.73,TOUGH VOCABULARY,2024-01-12 11:10:20.699319
False,2,1991,800,119,41.37,EUROPEAN RIVERS,2024-01-13 14:44:38.894254
False,2,1999,400,130,10.02,'90s NONFICTION,2024-01-13 14:44:52.580484
False,4,1992,800,145,9.55,GENE KELLY MOVIES,2024-01-13 14:45:05.126435
False,3,2005,600,142,6.53,CUBAN HISTORY,2024-01-13 14:45:15.445949
True,4,1994,1600,112,5.69,CRAFTS,2024-01-13 14:45:24.359964
False,5,2009,2000,149,11.94,ARE YOU SHAKESPEARIENCED?,2024-01-13 14:45:41.047379
False,5,1989,1000,133,26.44,FLAGS,2024-01-13 14:46:12.585488
False,5,1993,2000,93,9.24,TRAGIC LOVE,2024-01-13 14:46:26.164290
False,5,2014,2000,66,8.87,LEAD SINGER OF THE BAND,2024-01-13 14:46:39.274811
False,1,2005,400,118,11.05,PHILOSOPHERS,2024-01-13 14:46:55.762203
False,2,2010,400,112,24.49,ALSO A CAR RENTAL COMPANY,2024-01-13 14:47:23.796810
False,3,2019,600,183,14.74,THERE ONCE WAS THIS MAN FROM...,2024-01-13 14:47:51.280038
False,2,2015,800,134,11.99,HE GREW UP TO BE PRESIDENT,2024-01-13 14:48:08.489484
False,3,2002,1200,154,7.15,PLACES IN THE NEWS,2024-01-13 14:48:19.383853
False,3,1997,1200,149,13.7,SICKNESS & HEALTH,2024-01-13 14:48:45.715254
True,1,1996,400,152,10.76,SCIENTISTS & INVENTORS,2024-01-13 14:49:09.059858
False,1,2023,200,158,17.15,CHOOSE YOUR FIGHTER,2024-01-13 14:49:29.491993
False,2,2002,400,170,10.03,HISTORICAL COLLECT CALL FROM...,2024-01-13 14:49:54.286489
True,5,1998,2000,138,20.18,CARBON,2024-01-13 14:50:17.721299
False,1,2010,400,123,13.59,NEWSPAPER NAMES,2024-01-13 14:50:40.404443
True,3,2004,600,109,7.74,SUNSHINE,2024-01-13 14:51:16.401544
False,2,2011,800,77,9.07,MOVIE TITLE SONGS,2024-01-13 14:51:42.076660
False,1,2007,400,146,14.6,2006 NEWS,2024-01-13 14:52:06.614297
False,1,1996,400,139,19.27,THEATRE,2024-01-13 14:52:33.716596
False,3,2000,600,188,14.55,SEATTLE MEANS BUSINESS,2024-01-13 14:52:56.253528
True,5,1999,1000,130,17.29,"NOVEL ""T""s",2024-01-15 08:57:58.969105
True,3,1991,600,104,5.88,THE ELEMENTS,2024-01-15 08:58:14.098691
True,3,1995,600,134,5.8,SICKNESS & HEALTH,2024-01-15 08:58:26.019021
False,5,2021,2000,145,21.44,STARS & STONES,2024-01-15 08:58:53.473672
False,3,1998,1200,114,24.78,EUROPEAN AUTHORS,2024-01-15 09:14:39.223994
True,5,2016,1000,132,6.04,MATH TERMS,2024-01-15 09:14:48.724279
False,4,1993,800,146,8.72,ITALIAN FOOD & DRINK,2024-01-15 09:17:01.569450
False,3,1999,1200,112,9.73,BODIES OF WATER,2024-01-15 09:17:14.863331
True,4,2003,1600,139,11.42,SALMON FISHING,2024-01-15 09:17:39.780563
False,5,2015,1000,154,8.38,WHAT A TV DRAMA QUEEN!,2024-01-15 09:17:54.168650
True,3,2007,600,146,39.99,3 LITTLE LETTERS,2024-01-15 13:33:27.330135
True,3,1992,1200,128,12.27,BRITISH NOVELS,2024-01-15 13:34:01.493289
False,3,2006,1200,141,12.7,BEN-HUR,2024-01-15 13:34:28.041557
False,4,1993,1600,100,7.77,SEAS,2024-01-15 13:34:47.006348
False,5,2004,2000,160,14.08,THE 20th CENTURY,2024-01-15 13:43:06.170181
True,4,1988,800,137,10.3,RELIGIOUS HISTORY,2024-01-15 13:43:29.774389
False,5,1994,1000,133,6.83,NEWSPAPERS & MAGAZINES,2024-01-15 13:43:49.251785
False,4,1985,800,93,5.47,U.S. HISTORY,2024-01-15 13:44:02.275993
False,4,2013,1600,116,153.46,ICONIC PENTAMETER,2024-01-15 13:46:43.672055
False,4,1990,1600,138,21.59,LITERATURE,2024-01-16 07:42:03.665410
True,4,2017,1600,159,10.71,KICKING AXIS,2024-01-16 07:43:06.586223
False,5,2019,2000,177,39.1,MISLEADING NAMES,2024-01-16 07:43:59.646165
False,4,2022,1600,135,12.41,ON TV IN THE YEAR 2000,2024-01-16 07:44:54.811834
True,5,2008,2000,157,24.31,STORIED HOTELS,2024-01-16 07:45:29.879367
False,2,2016,400,125,94.53,AGRICULTURE,2024-01-16 07:47:19.520833
False,1,2017,200,99,68.56,Q PEOPLE,2024-01-16 07:48:50.648634
True,4,2008,1600,168,38.3,WHERE IN THE WORLD IS DIEGO GARCIA?,2024-01-16 07:49:52.626523
False,3,1991,1200,129,41.48,TRANSPORTATION,2024-01-16 07:50:49.407937
True,1,1995,200,123,8.85,FAMILIAR PHRASES,2024-01-16 07:51:19.241237
False,3,1985,1200,111,20.68,TOUGH TRIVIA,2024-01-16 07:52:04.502508
True,1,1985,400,103,45.25,GEOGRAPHIC PAIRS,2024-01-16 07:53:01.304788
False,3,2004,600,167,13.57,AFTER THE WHITE HOUSE,2024-01-16 07:53:46.594608
True,3,2006,1200,119,8.67,LITERARY WHICH CAME FIRST,2024-01-16 07:54:04.774115
False,5,1990,2000,145,17.69,"NUMBER, PLEASE",2024-01-16 07:54:34.763824
True,5,2015,1000,152,16.37,FIT BITS,2024-01-16 07:55:09.080765
